FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
236125	1		FSC-A		FSC-A
236125	2		FSC-H		FSC-H
236125	3		FSC-W		FSC-W
236125	4	SSC	SSC-A	SSC	SSC-A
236125	5	SSC	SSC-H	SSC	SSC-H
236125	6	SSC	SSC-W	SSC	SSC-W
236125	7		Red C 660/20-A		10
236125	8		Red A 780/60-A		19
236125	9		Blue F 525/50-A		MTG
236125	10		Blue E 576/26-A		IGD
236125	11		Blue D 610/20-A		24
236125	12		Blue C 660/20-A		IGM
236125	13		Blue B 710/50-A		38
236125	14		Blue A 780/60-A		23
236125	15		Violet C 450/50-A		3
236125	16		Violet B 525/50-A		L/D
236125	17		Violet A 610/20-A		27
236125	18		Time		Time
236126	1		FSC-A		FSC-A
236126	2	SSC	SSC-A	SSC	SSC-A
236126	3		Blue B 515/20-A		3
236126	4		Blue A 710/50-A		45RA
236126	5		Violet H 450/50-A	hCCR6	CCR6
236126	6		Violet G 550/40-A		L/D
236126	7		Violet D 605/40-A	hPDCD1	PD1
236126	8		Violet C 660/40-A		25
236126	9		Violet A 780/60-A		127
236126	10		Red C 660/20-A	hCCR4	CCR4
236126	11		Red A 780/60-A		4
236126	12		Green E 575/25-A	hCXCR3	CXCR3
236126	13		Green D 610/20-A	hCXCR5	CXCR5
236126	14		Green C 660/40-A	hICOS	ICOS
236126	15		Green A 780/40-A	hCCR7	CCR7
236126	16		Time		Time
236127	1		FSC-A		FSC-A
236127	2	SSC	SSC-A	SSC	SSC-A
236127	3		Blue B 515/20-A		86
236127	4		Blue A 710/50-A		38
236127	5		Violet H 450/50-A		IGD
236127	6		Violet G 550/40-A		L/D
236127	7		Violet D 605/40-A		IGM
236127	8		Violet C 660/40-A		3
236127	9		Violet B 705/70-A		95
236127	10		Violet A 780/60-A		27
236127	11		Red C 660/20-A		IGA
236127	12		Red A 780/60-A		19
236127	13		Green E 575/25-A	hMKI67	KI67
236127	14		Green D 610/20-A		24
236127	15		Green C 660/40-A		21
236127	16		Green A 780/40-A		IGG
236127	17		Time		Time
236128	1		FSC-A		FSC-A
236128	2		FSC-H		FSC-H
236128	3		FSC-W		FSC-W
236128	4	SSC	SSC-A	SSC	SSC-A
236128	5	SSC	SSC-H	SSC	SSC-H
236128	6	SSC	SSC-W	SSC	SSC-W
236128	7		Blue F 525/50-A	hIGHD	IgD
236128	8		Blue E 576/26-A	hCXCR3	CXCR3
236128	9		Blue D 610/20-A	hCD24	CD24
236128	10		Blue C 660/20-A	hCR2	CD21
236128	11		Blue B 710/50-A	hCD38	CD38
236128	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236128	13		Violet C 450/50-A	hCD3E	CD3
236128	14		Violet B 525/50-A		L\D
236128	15		Violet A 610/20-A	hCD27	CD27
236128	16		Red C 660/20-A	hFAS	CD95
236128	17		Red A 780/60-A	hCD19	CD19
236128	18		Time		Time
236129	1		FSC-A		FSC-A
236129	2		FSC-H		FSC-H
236129	3		FSC-W		FSC-W
236129	4	SSC	SSC-A	SSC	SSC-A
236129	5	SSC	SSC-H	SSC	SSC-H
236129	6	SSC	SSC-W	SSC	SSC-W
236129	7		Blue F 525/50-A		MTG
236129	8		Blue E 576/26-A		IGD
236129	9		Blue D 610/20-A		24
236129	10		Blue C 660/20-A		IGM
236129	11		Blue B 710/50-A		38
236129	12		Blue A 780/60-A		23
236129	13		Violet C 450/50-A		3
236129	14		Violet B 525/50-A		L/D
236129	15		Violet A 610/20-A		27
236129	16		Red C 660/20-A		10
236129	17		Red A 780/60-A		19
236129	18		Time		Time
236130	1		FSC-A		FSC-A
236130	2	SSC	SSC-A	SSC	SSC-A
236130	3		Blue B 515/20-A		3
236130	4		Blue A 710/50-A		45RA
236130	5		Violet H 450/50-A	hCCR6	CCR6
236130	6		Violet G 550/40-A		L/D
236130	7		Violet D 605/40-A	hPDCD1	PD1
236130	8		Violet C 660/40-A		25
236130	9		Violet A 780/60-A		127
236130	10		Red C 660/20-A	hCCR4	CCR4
236130	11		Red A 780/60-A		4
236130	12		Green E 575/25-A	hCXCR3	CXCR3
236130	13		Green D 610/20-A	hCXCR5	CXCR5
236130	14		Green C 660/40-A	hICOS	ICOS
236130	15		Green A 780/40-A	hCCR7	CCR7
236130	16		Time		Time
236131	1		FSC-A		FSC-A
236131	2	SSC	SSC-A	SSC	SSC-A
236131	3		Blue B 515/20-A		86
236131	4		Blue A 710/50-A		38
236131	5		Violet H 450/50-A		IGD
236131	6		Violet G 550/40-A		L/D
236131	7		Violet D 605/40-A		IGM
236131	8		Violet C 660/40-A		3
236131	9		Violet B 705/70-A		95
236131	10		Violet A 780/60-A		27
236131	11		Red C 660/20-A		IGA
236131	12		Red A 780/60-A		19
236131	13		Green E 575/25-A	hMKI67	KI67
236131	14		Green D 610/20-A		24
236131	15		Green C 660/40-A		21
236131	16		Green A 780/40-A		IGG
236131	17		Time		Time
236132	1		FSC-A		FSC-A
236132	2		FSC-H		FSC-H
236132	3		FSC-W		FSC-W
236132	4	SSC	SSC-A	SSC	SSC-A
236132	5	SSC	SSC-H	SSC	SSC-H
236132	6	SSC	SSC-W	SSC	SSC-W
236132	7		Blue F 525/50-A	hIGHD	IgD
236132	8		Blue E 576/26-A	hCXCR3	CXCR3
236132	9		Blue D 610/20-A	hCD24	CD24
236132	10		Blue C 660/20-A	hCR2	CD21
236132	11		Blue B 710/50-A	hCD38	CD38
236132	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236132	13		Violet C 450/50-A	hCD3E	CD3
236132	14		Violet B 525/50-A		L\D
236132	15		Violet A 610/20-A	hCD27	CD27
236132	16		Red C 660/20-A	hFAS	CD95
236132	17		Red A 780/60-A	hCD19	CD19
236132	18		Time		Time
236133	1		FSC-A		FSC-A
236133	2		FSC-H		FSC-H
236133	3		FSC-W		FSC-W
236133	4	SSC	SSC-A	SSC	SSC-A
236133	5	SSC	SSC-H	SSC	SSC-H
236133	6	SSC	SSC-W	SSC	SSC-W
236133	7		Blue F 525/50-A		MTG
236133	8		Blue E 576/26-A		IGD
236133	9		Blue D 610/20-A		24
236133	10		Blue C 660/20-A		IGM
236133	11		Blue B 710/50-A		38
236133	12		Blue A 780/60-A		23
236133	13		Violet C 450/50-A		3
236133	14		Violet B 525/50-A		L/D
236133	15		Violet A 610/20-A		27
236133	16		Red C 660/20-A		10
236133	17		Red A 780/60-A		19
236133	18		Time		Time
236134	1		FSC-A		FSC-A
236134	2	SSC	SSC-A	SSC	SSC-A
236134	3		Blue B 515/20-A		3
236134	4		Blue A 710/50-A		45RA
236134	5		Violet H 450/50-A	hCCR6	CCR6
236134	6		Violet G 550/40-A		L/D
236134	7		Violet D 605/40-A	hPDCD1	PD1
236134	8		Violet C 660/40-A		25
236134	9		Violet A 780/60-A		127
236134	10		Red C 660/20-A	hCCR4	CCR4
236134	11		Red A 780/60-A		4
236134	12		Green E 575/25-A	hCXCR3	CXCR3
236134	13		Green D 610/20-A	hCXCR5	CXCR5
236134	14		Green C 660/40-A	hICOS	ICOS
236134	15		Green A 780/40-A	hCCR7	CCR7
236134	16		Time		Time
236135	1		FSC-A		FSC-A
236135	2	SSC	SSC-A	SSC	SSC-A
236135	3		Blue B 515/20-A		86
236135	4		Blue A 710/50-A		38
236135	5		Violet H 450/50-A		IGD
236135	6		Violet G 550/40-A		L/D
236135	7		Violet D 605/40-A		IGM
236135	8		Violet C 660/40-A		3
236135	9		Violet B 705/70-A		95
236135	10		Violet A 780/60-A		27
236135	11		Red C 660/20-A		IGA
236135	12		Red A 780/60-A		19
236135	13		Green E 575/25-A	hMKI67	KI67
236135	14		Green D 610/20-A		24
236135	15		Green C 660/40-A		21
236135	16		Green A 780/40-A		IGG
236135	17		Time		Time
236136	1		FSC-A		FSC-A
236136	2		FSC-H		FSC-H
236136	3		FSC-W		FSC-W
236136	4	SSC	SSC-A	SSC	SSC-A
236136	5	SSC	SSC-H	SSC	SSC-H
236136	6	SSC	SSC-W	SSC	SSC-W
236136	7		Blue F 525/50-A	hIGHD	IgD
236136	8		Blue E 576/26-A	hCXCR3	CXCR3
236136	9		Blue D 610/20-A	hCD24	CD24
236136	10		Blue C 660/20-A	hCR2	CD21
236136	11		Blue B 710/50-A	hCD38	CD38
236136	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236136	13		Violet C 450/50-A	hCD3E	CD3
236136	14		Violet B 525/50-A		L\D
236136	15		Violet A 610/20-A	hCD27	CD27
236136	16		Red C 660/20-A	hFAS	CD95
236136	17		Red A 780/60-A	hCD19	CD19
236136	18		Time		Time
236137	1		FSC-A		FSC-A
236137	2		FSC-H		FSC-H
